mon,day,hour,min,weather,tem,weekday,dor,teab,cnt
2,5,19,30,1,26,0,20,20,40
2,5,19,40,1,26,0,22,20,42
2,5,19,50,1,25,0,20,18,38
2,5,20,0,1,24,0,22,19,41
2,5,20,10,1,24,0,19,21,40
2,5,20,20,1,24,0,17,26,43
2,5,20,30,1,24,0,17,32,49
2,5,20,40,1,24,0,17,27,44
2,5,20,50,1,24,0,17,33,50
2,5,21,0,1,24,0,12,37,49
2,5,21,10,1,24,0,17,24,41
2,5,21,20,1,24,0,9,25,34
2,5,21,30,1,24,0,8,21,29
2,5,21,40,1,24,0,9,36,45
2,5,21,50,1,23,0,7,39,46
2,5,22,0,1,23,0,7,34,41
2,5,22,10,1,23,0,3,33,36
2,5,22,20,1,23,0,4,29,33
2,5,22,30,1,23,0,3,18,21
2,5,22,40,1,23,0,2,11,13
2,5,22,50,1,23,0,2,8,10
2,5,23,0,1,22,0,1,4,5
2,5,23,10,1,22,0,3,4,7
2,5,23,20,1,22,0,1,1,2
2,5,23,30,1,22,0,0,0,0
2,5,23,40,1,22,0,2,1,3
2,5,23,50,1,22,0,0,1,1
2,6,0,0,1,21,1,4,1,5
2,6,0,10,1,21,1,2,0,2
2,6,0,20,1,21,1,4,3,7
2,6,0,30,1,21,1,1,0,1
2,6,0,40,1,21,1,3,1,4
2,6,0,50,1,21,1,0,1,1
2,6,1,0,1,21,1,2,2,4
2,6,1,10,1,21,1,0,0,0
2,6,1,20,1,21,1,1,0,1
2,6,1,30,1,21,1,2,1,3
2,6,1,40,1,21,1,1,1,2
2,6,1,50,1,21,1,0,2,2
2,6,2,0,1,21,1,1,1,2
2,6,2,10,1,21,1,0,1,1
2,6,2,20,1,21,1,2,2,4
2,6,2,30,1,21,1,1,1,2
2,6,2,40,1,21,1,1,0,1
2,6,2,50,1,20,1,2,1,3
2,6,3,0,1,20,1,0,1,1
2,6,3,10,1,20,1,2,1,3
2,6,3,20,1,20,1,0,0,0
2,6,3,30,1,20,1,1,0,1
2,6,3,40,1,20,1,2,0,2
2,6,3,50,1,20,1,2,0,2
2,6,4,0,1,20,1,2,2,4
2,6,4,10,1,20,1,2,0,2
2,6,4,20,1,20,1,2,2,4
2,6,4,30,1,20,1,0,2,2
2,6,4,40,1,21,1,2,2,4
2,6,4,50,1,21,1,2,0,2
2,6,5,0,1,21,1,0,2,2
2,6,5,10,1,21,1,0,2,2
2,6,5,20,1,21,1,2,0,2
2,6,5,30,1,21,1,2,0,2
2,6,5,40,1,21,1,0,1,1
2,6,5,50,1,22,1,3,1,4
2,6,6,0,1,22,1,4,3,7
2,6,6,10,1,22,1,3,1,4
2,6,6,20,1,22,1,4,2,6
2,6,6,30,1,22,1,6,3,9
2,6,6,40,1,22,1,13,2,15
2,6,6,50,1,22,1,42,0,42
2,6,7,0,1,22,1,56,3,59
2,6,7,10,1,23,1,102,2,104
2,6,7,20,1,23,1,123,3,126
2,6,7,30,1,23,1,305,2,307
2,6,7,40,1,23,1,523,4,527
2,6,7,50,1,23,1,616,6,622
2,6,8,0,1,23,1,261,7,268
2,6,8,10,1,23,1,129,11,140
2,6,8,20,1,23,1,87,9,96
2,6,8,30,1,24,1,89,11,100
2,6,8,40,1,24,1,72,13,85
2,6,8,50,1,24,1,68,14,82
2,6,9,0,1,24,1,78,17,95
2,6,9,10,1,24,1,77,16,93
2,6,9,20,1,24,1,142,31,173
2,6,9,30,1,24,1,229,48,277
2,6,9,40,1,24,1,232,116,348
2,6,9,50,1,24,1,168,159,327
2,6,10,0,1,24,1,132,149,281
2,6,10,10,1,25,1,77,105,182
2,6,10,20,1,25,1,70,64,134
2,6,10,30,1,25,1,62,45,107
2,6,10,40,1,25,1,58,48,106
2,6,10,50,1,25,1,65,46,111
2,6,11,0,1,25,1,64,34,98
2,6,11,10,1,25,1,58,41,99
2,6,11,20,1,25,1,66,42,108
2,6,11,30,1,26,1,60,76,136
2,6,11,40,1,26,1,64,208,272
2,6,11,50,1,26,1,63,308,371
2,6,12,0,1,26,1,51,273,324
2,6,12,10,1,26,1,54,200,254
2,6,12,20,1,26,1,58,130,188
2,6,12,30,1,27,1,70,77,147
2,6,12,40,1,27,1,53,68,121
2,6,12,50,1,27,1,63,47,110
2,6,13,0,1,27,1,56,28,84
2,6,13,10,1,27,1,57,33,90
2,6,13,20,1,27,1,76,30,106
2,6,13,30,1,28,1,165,34,199
2,6,13,40,1,28,1,216,36,252
2,6,13,50,1,28,1,225,37,262
2,6,14,0,1,28,1,134,28,162
2,6,14,10,1,28,1,119,40,159
2,6,14,20,1,29,1,90,43,133
2,6,14,30,1,29,1,92,43,135
2,6,14,40,1,29,1,75,49,124
2,6,14,50,1,29,1,79,45,124
2,6,15,0,1,29,1,77,49,126
2,6,15,10,1,30,1,68,42,110
2,6,15,20,1,30,1,71,44,115
2,6,15,30,1,30,1,81,72,153
2,6,15,40,1,30,1,150,183,333
2,6,15,50,1,30,1,137,226,363
2,6,16,0,1,30,1,108,129,237
2,6,16,10,1,30,1,94,114,208
2,6,16,20,1,30,1,81,82,163
2,6,16,30,1,30,1,85,61,146
2,6,16,40,1,31,1,77,56,133
2,6,16,50,1,31,1,74,61,135
2,6,17,0,1,31,1,81,59,140
2,6,17,10,1,31,1,65,59,124
2,6,17,20,1,31,1,75,51,126
2,6,17,30,1,31,1,74,87,161
2,6,17,40,1,31,1,81,273,354
2,6,17,50,1,31,1,87,231,318
2,6,18,0,1,31,1,103,208,311
2,6,18,10,1,31,1,80,136,216
2,6,18,20,1,31,1,106,86,192
2,6,18,30,1,31,1,108,89,197
2,6,18,40,1,31,1,156,72,228
2,6,18,50,1,31,1,171,76,247
2,6,19,0,1,30,1,148,67,215
2,6,19,10,1,30,1,113,57,170
2,6,19,20,1,30,1,100,68,168
2,6,19,30,1,30,1,100,53,153
2,6,19,40,1,30,1,88,53,141
2,6,19,50,1,30,1,87,56,143
2,6,20,0,1,29,1,90,62,152
2,6,20,10,1,29,1,89,65,154
2,6,20,20,1,29,1,87,59,146
2,6,20,30,1,29,1,72,100,172
2,6,20,40,1,29,1,63,169,232
2,6,20,50,1,29,1,48,231,279
2,6,21,0,1,28,1,46,183,229
2,6,21,10,1,28,1,54,143,197
2,6,21,20,1,28,1,27,118,145
2,6,21,30,1,28,1,21,66,87
2,6,21,40,1,28,1,18,71,89
2,6,21,50,1,28,1,15,71,86
2,6,22,0,1,27,1,14,82,96
2,6,22,10,1,27,1,15,68,83
2,6,22,20,1,27,1,16,49,65
2,6,22,30,1,27,1,15,31,46
2,6,22,40,1,27,1,9,22,31
2,6,22,50,1,27,1,12,14,26
2,6,23,0,1,26,1,9,12,21
2,6,23,10,1,26,1,5,10,15
2,6,23,20,1,26,1,5,12,17
2,6,23,30,1,26,1,3,9,12
2,6,23,40,1,26,1,1,11,12
2,6,23,50,1,26,1,2,4,6
2,7,0,0,1,21,1,5,0,5
2,7,0,10,1,21,1,4,0,4
2,7,0,20,1,21,1,2,1,3
2,7,0,30,1,21,1,1,0,1
2,7,0,40,1,21,1,1,1,2
2,7,0,50,1,21,1,1,1,2
2,7,1,0,1,21,1,0,2,2
2,7,1,10,1,21,1,1,2,3
2,7,1,20,1,21,1,2,0,2
2,7,1,30,1,21,1,1,2,3
2,7,1,40,1,21,1,2,0,2
2,7,1,50,1,21,1,0,0,0
2,7,2,0,1,21,1,1,0,1
2,7,2,10,1,21,1,0,2,2
2,7,2,20,1,21,1,1,0,1
2,7,2,30,1,21,1,0,0,0
2,7,2,40,1,21,1,2,2,4
2,7,2,50,1,20,1,2,0,2
2,7,3,0,1,20,1,1,0,1
2,7,3,10,1,20,1,0,0,0
2,7,3,20,1,20,1,1,1,2
2,7,3,30,1,20,1,1,0,1
2,7,3,40,1,20,1,0,2,2
2,7,3,50,1,20,1,2,2,4
2,7,4,0,1,20,1,0,0,0
2,7,4,10,1,20,1,2,0,2
2,7,4,20,1,20,1,0,1,1
2,7,4,30,1,20,1,0,1,1
2,7,4,40,1,21,1,1,2,3
2,7,4,50,1,21,1,2,0,2
2,7,5,0,1,21,1,1,1,2
2,7,5,10,1,21,1,1,2,3
2,7,5,20,1,21,1,0,2,2
2,7,5,30,1,21,1,2,2,4
2,7,5,40,1,21,1,0,0,0
2,7,5,50,1,22,1,3,1,4
2,7,6,0,1,22,1,4,2,6
2,7,6,10,1,22,1,4,1,5
2,7,6,20,1,22,1,5,3,8
2,7,6,30,1,22,1,7,3,10
2,7,6,40,1,22,1,13,1,14
2,7,6,50,1,22,1,37,0,37
2,7,7,0,1,22,1,55,3,58
2,7,7,10,1,23,1,96,1,97
2,7,7,20,1,23,1,105,3,108
2,7,7,30,1,23,1,286,1,287
2,7,7,40,1,23,1,593,4,597
2,7,7,50,1,23,1,641,3,644
2,7,8,0,1,23,1,257,6,263
2,7,8,10,1,23,1,151,12,163
2,7,8,20,1,23,1,106,9,115
2,7,8,30,1,24,1,84,14,98
2,7,8,40,1,24,1,89,16,105
2,7,8,50,1,24,1,74,13,87
2,7,9,0,1,24,1,78,14,92
2,7,9,10,1,24,1,81,15,96
2,7,9,20,1,24,1,158,29,187
2,7,9,30,1,24,1,221,45,266
2,7,9,40,1,24,1,239,144,383
2,7,9,50,1,24,1,176,177,353
2,7,10,0,1,24,1,142,132,274
2,7,10,10,1,25,1,87,110,197
2,7,10,20,1,25,1,70,71,141
2,7,10,30,1,25,1,67,56,123
2,7,10,40,1,25,1,62,44,106
2,7,10,50,1,25,1,71,43,114
2,7,11,0,1,25,1,71,40,111
2,7,11,10,1,25,1,61,40,101
2,7,11,20,1,25,1,68,43,111
2,7,11,30,1,26,1,67,63,130
2,7,11,40,1,26,1,76,195,271
2,7,11,50,1,26,1,73,307,380
2,7,12,0,1,26,1,65,265,330
2,7,12,10,1,26,1,61,186,247
2,7,12,20,1,26,1,56,131,187
2,7,12,30,1,27,1,63,86,149
2,7,12,40,1,27,1,53,58,111
2,7,12,50,1,27,1,58,56,114
2,7,13,0,1,27,1,66,31,97
2,7,13,10,1,27,1,58,37,95
2,7,13,20,1,27,1,82,33,115
2,7,13,30,1,28,1,170,32,202
2,7,13,40,1,28,1,224,38,262
2,7,13,50,1,28,1,239,33,272
2,7,14,0,1,28,1,113,28,141
2,7,14,10,1,28,1,102,35,137
2,7,14,20,1,29,1,88,43,131
2,7,14,30,1,29,1,98,45,143
2,7,14,40,1,29,1,75,45,120
2,7,14,50,1,29,1,79,40,119
2,7,15,0,1,29,1,81,44,125
2,7,15,10,1,30,1,74,46,120
2,7,15,20,1,30,1,69,42,111
2,7,15,30,1,30,1,84,65,149
2,7,15,40,1,30,1,147,193,340
2,7,15,50,1,30,1,173,241,414
2,7,16,0,1,30,1,103,135,238
2,7,16,10,1,30,1,92,116,208
2,7,16,20,1,30,1,86,83,169
2,7,16,30,1,30,1,72,69,141
2,7,16,40,1,31,1,74,59,133
2,7,16,50,1,31,1,81,67,148
2,7,17,0,1,31,1,75,59,134
2,7,17,10,1,31,1,61,52,113
2,7,17,20,1,31,1,77,53,130
2,7,17,30,1,31,1,83,87,170
2,7,17,40,1,31,1,89,223,312
2,7,17,50,1,31,1,89,251,340
2,7,18,0,1,31,1,94,194,288
2,7,18,10,1,31,1,88,140,228
2,7,18,20,1,31,1,85,106,191
2,7,18,30,1,31,1,116,91,207
2,7,18,40,1,31,1,189,67,256
2,7,18,50,1,31,1,172,65,237
2,7,19,0,1,30,1,116,56,172
2,7,19,10,1,30,1,117,62,179
2,7,19,20,1,30,1,108,56,164
2,7,19,30,1,30,1,97,54,151
2,7,19,40,1,30,1,92,55,147
2,7,19,50,1,30,1,90,71,161
2,7,20,0,1,29,1,84,75,159
2,7,20,10,1,29,1,89,59,148
2,7,20,20,1,29,1,77,57,134
2,7,20,30,1,29,1,57,100,157
2,7,20,40,1,29,1,67,210,277
2,7,20,50,1,29,1,53,256,309
2,7,21,0,1,28,1,53,159,212
2,7,21,10,1,28,1,51,114,165
2,7,21,20,1,28,1,29,115,144
2,7,21,30,1,28,1,25,79,104
2,7,21,40,1,28,1,20,70,90
2,7,21,50,1,28,1,17,90,107
2,7,22,0,1,27,1,18,88,106
2,7,22,10,1,27,1,16,77,93
2,7,22,20,1,27,1,18,44,62
2,7,22,30,1,27,1,14,38,52
2,7,22,40,1,27,1,10,22,32
2,7,22,50,1,27,1,8,14,22
2,7,23,0,1,26,1,9,11,20
2,7,23,10,1,26,1,6,11,17
2,7,23,20,1,26,1,5,12,17
2,7,23,30,1,26,1,2,9,11
2,7,23,40,1,26,1,2,8,10
2,7,23,50,1,26,1,2,3,5
2,8,0,0,1,21,1,3,2,5
2,8,0,10,1,21,1,3,0,3
2,8,0,20,1,21,1,3,1,4
2,8,0,30,1,21,1,0,2,2
2,8,0,40,1,21,1,2,1,3
2,8,0,50,1,21,1,2,1,3
2,8,1,0,1,21,1,2,2,4
2,8,1,10,1,21,1,0,2,2
2,8,1,20,1,21,1,2,1,3
2,8,1,30,1,21,1,1,1,2
2,8,1,40,1,21,1,1,2,3
2,8,1,50,1,21,1,0,1,1
2,8,2,0,1,21,1,2,2,4
2,8,2,10,1,21,1,1,0,1
2,8,2,20,1,21,1,1,2,3
2,8,2,30,1,21,1,1,2,3
2,8,2,40,1,21,1,2,2,4
2,8,2,50,1,20,1,2,2,4
2,8,3,0,1,20,1,1,0,1
2,8,3,10,1,20,1,1,2,3
2,8,3,20,1,20,1,0,1,1
2,8,3,30,1,20,1,1,1,2
2,8,3,40,1,20,1,1,0,1
2,8,3,50,1,20,1,0,2,2
2,8,4,0,1,20,1,1,2,3
2,8,4,10,1,20,1,2,1,3
2,8,4,20,1,20,1,0,0,0
2,8,4,30,1,20,1,2,1,3
2,8,4,40,1,21,1,1,2,3
2,8,4,50,1,21,1,0,2,2
2,8,5,0,1,21,1,2,0,2
2,8,5,10,1,21,1,2,1,3
2,8,5,20,1,21,1,2,0,2
2,8,5,30,1,21,1,2,0,2
2,8,5,40,1,21,1,1,1,2
2,8,5,50,1,22,1,4,2,6
2,8,6,0,1,22,1,4,2,6
2,8,6,10,1,22,1,4,2,6
2,8,6,20,1,22,1,4,3,7
2,8,6,30,1,22,1,4,4,8
2,8,6,40,1,22,1,11,0,11
2,8,6,50,1,22,1,41,1,42
2,8,7,0,1,22,1,56,2,58
2,8,7,10,1,23,1,95,0,95
2,8,7,20,1,23,1,105,3,108
2,8,7,30,1,23,1,344,1,345
2,8,7,40,1,23,1,620,3,623
2,8,7,50,1,23,1,623,5,628
2,8,8,0,1,23,1,265,6,271
2,8,8,10,1,23,1,136,9,145
2,8,8,20,1,23,1,92,11,103
2,8,8,30,1,24,1,80,15,95
2,8,8,40,1,24,1,73,15,88
2,8,8,50,1,24,1,78,10,88
2,8,9,0,1,24,1,76,13,89
2,8,9,10,1,24,1,87,17,104
2,8,9,20,1,24,1,171,25,196
2,8,9,30,1,24,1,234,39,273
2,8,9,40,1,24,1,269,137,406
2,8,9,50,1,24,1,199,158,357
2,8,10,0,1,24,1,132,169,301
2,8,10,10,1,25,1,84,96,180
2,8,10,20,1,25,1,79,62,141
2,8,10,30,1,25,1,68,56,124
2,8,10,40,1,25,1,63,52,115
2,8,10,50,1,25,1,66,44,110
2,8,11,0,1,25,1,64,34,98
2,8,11,10,1,25,1,60,40,100
2,8,11,20,1,25,1,58,46,104
2,8,11,30,1,26,1,61,75,136
2,8,11,40,1,26,1,79,222,301
2,8,11,50,1,26,1,74,261,335
2,8,12,0,1,26,1,58,290,348
2,8,12,10,1,26,1,53,166,219
2,8,12,20,1,26,1,60,131,191
2,8,12,30,1,27,1,61,80,141
2,8,12,40,1,27,1,59,59,118
2,8,12,50,1,27,1,60,51,111
2,8,13,0,1,27,1,70,26,96
2,8,13,10,1,27,1,59,32,91
2,8,13,20,1,27,1,77,35,112
2,8,13,30,1,28,1,162,35,197
2,8,13,40,1,28,1,259,39,298
2,8,13,50,1,28,1,212,36,248
2,8,14,0,1,28,1,121,31,152
2,8,14,10,1,28,1,121,44,165
2,8,14,20,1,29,1,100,43,143
2,8,14,30,1,29,1,76,47,123
2,8,14,40,1,29,1,77,45,122
2,8,14,50,1,29,1,70,37,107
2,8,15,0,1,29,1,74,42,116
2,8,15,10,1,30,1,72,37,109
2,8,15,20,1,30,1,70,42,112
2,8,15,30,1,30,1,90,69,159
2,8,15,40,1,30,1,145,164,309
2,8,15,50,1,30,1,170,233,403
2,8,16,0,1,30,1,113,140,253
2,8,16,10,1,30,1,93,128,221
2,8,16,20,1,30,1,79,83,162
2,8,16,30,1,30,1,74,74,148
2,8,16,40,1,31,1,72,53,125
2,8,16,50,1,31,1,69,59,128
2,8,17,0,1,31,1,79,51,130
2,8,17,10,1,31,1,75,62,137
2,8,17,20,1,31,1,78,62,140
2,8,17,30,1,31,1,85,89,174
2,8,17,40,1,31,1,90,241,331
2,8,17,50,1,31,1,99,220,319
2,8,18,0,1,31,1,103,214,317
2,8,18,10,1,31,1,75,152,227
2,8,18,20,1,31,1,107,95,202
2,8,18,30,1,31,1,117,91,208
2,8,18,40,1,31,1,160,68,228
2,8,18,50,1,31,1,164,68,232
2,8,19,0,1,30,1,125,66,191
2,8,19,10,1,30,1,132,54,186
2,8,19,20,1,30,1,103,62,165
2,8,19,30,1,30,1,84,64,148
2,8,19,40,1,30,1,97,51,148
2,8,19,50,1,30,1,73,62,135
2,8,20,0,1,29,1,76,69,145
2,8,20,10,1,29,1,74,63,137
2,8,20,20,1,29,1,72,57,129
2,8,20,30,1,29,1,57,82,139
2,8,20,40,1,29,1,65,200,265
2,8,20,50,1,29,1,52,234,286
2,8,21,0,1,28,1,45,166,211
2,8,21,10,1,28,1,55,124,179
2,8,21,20,1,28,1,28,94,122
2,8,21,30,1,28,1,20,70,90
2,8,21,40,1,28,1,17,77,94
2,8,21,50,1,28,1,19,72,91
2,8,22,0,1,27,1,18,87,105
2,8,22,10,1,27,1,15,78,93
2,8,22,20,1,27,1,16,42,58
2,8,22,30,1,27,1,16,39,55
2,8,22,40,1,27,1,10,22,32
2,8,22,50,1,27,1,8,11,19
2,8,23,0,1,26,1,10,10,20
2,8,23,10,1,26,1,7,10,17
2,8,23,20,1,26,1,6,10,16
2,8,23,30,1,26,1,3,7,10
2,8,23,40,1,26,1,3,10,13
2,8,23,50,1,26,1,2,5,7
2,9,0,0,1,21,1,4,2,6
2,9,0,10,1,21,1,4,2,6
2,9,0,20,1,21,1,4,2,6
2,9,0,30,1,21,1,1,0,1
2,9,0,40,1,21,1,2,0,2
2,9,0,50,1,21,1,0,0,0
2,9,1,0,1,21,1,0,2,2
2,9,1,10,1,21,1,1,0,1
2,9,1,20,1,21,1,2,0,2
2,9,1,30,1,21,1,1,1,2
2,9,1,40,1,21,1,1,2,3
2,9,1,50,1,21,1,1,2,3
2,9,2,0,1,21,1,0,1,1
2,9,2,10,1,21,1,0,2,2
2,9,2,20,1,21,1,2,0,2
2,9,2,30,1,21,1,2,0,2
2,9,2,40,1,21,1,0,0,0
2,9,2,50,1,20,1,2,0,2
2,9,3,0,1,20,1,0,2,2
2,9,3,10,1,20,1,2,0,2
2,9,3,20,1,20,1,2,1,3
2,9,3,30,1,20,1,1,2,3
2,9,3,40,1,20,1,0,0,0
2,9,3,50,1,20,1,2,0,2
2,9,4,0,1,20,1,2,2,4
2,9,4,10,1,20,1,0,1,1
2,9,4,20,1,20,1,1,2,3
2,9,4,30,1,20,1,0,2,2
2,9,4,40,1,21,1,1,2,3
2,9,4,50,1,21,1,2,2,4
2,9,5,0,1,21,1,1,1,2
2,9,5,10,1,21,1,2,2,4
2,9,5,20,1,21,1,1,1,2
2,9,5,30,1,21,1,1,2,3
2,9,5,40,1,21,1,1,2,3
2,9,5,50,1,22,1,5,1,6
2,9,6,0,1,22,1,3,3,6
2,9,6,10,1,22,1,3,1,4
2,9,6,20,1,22,1,6,3,9
2,9,6,30,1,22,1,6,3,9
2,9,6,40,1,22,1,14,2,16
2,9,6,50,1,22,1,40,0,40
2,9,7,0,1,22,1,58,2,60
2,9,7,10,1,23,1,82,0,82
2,9,7,20,1,23,1,107,1,108
2,9,7,30,1,23,1,348,1,349
2,9,7,40,1,23,1,553,3,556
2,9,7,50,1,23,1,674,5,679
2,9,8,0,1,23,1,310,8,318
2,9,8,10,1,23,1,124,12,136
2,9,8,20,1,23,1,106,10,116
2,9,8,30,1,24,1,78,12,90
2,9,8,40,1,24,1,76,14,90
2,9,8,50,1,24,1,77,10,87
2,9,9,0,1,24,1,81,15,96
2,9,9,10,1,24,1,87,19,106
2,9,9,20,1,24,1,134,28,162
2,9,9,30,1,24,1,244,44,288
2,9,9,40,1,24,1,227,113,340
2,9,9,50,1,24,1,216,183,399
2,9,10,0,1,24,1,138,156,294
2,9,10,10,1,25,1,83,109,192
2,9,10,20,1,25,1,69,75,144
2,9,10,30,1,25,1,66,51,117
2,9,10,40,1,25,1,71,43,114
2,9,10,50,1,25,1,60,41,101
2,9,11,0,1,25,1,68,43,111
2,9,11,10,1,25,1,61,42,103
2,9,11,20,1,25,1,65,45,110
2,9,11,30,1,26,1,70,74,144
2,9,11,40,1,26,1,76,220,296
2,9,11,50,1,26,1,67,281,348
2,9,12,0,1,26,1,66,258,324
2,9,12,10,1,26,1,48,178,226
2,9,12,20,1,26,1,60,119,179
2,9,12,30,1,27,1,70,78,148
2,9,12,40,1,27,1,66,58,124
2,9,12,50,1,27,1,59,49,108
2,9,13,0,1,27,1,55,31,86
2,9,13,10,1,27,1,65,31,96
2,9,13,20,1,27,1,76,33,109
2,9,13,30,1,28,1,146,33,179
2,9,13,40,1,28,1,209,37,246
2,9,13,50,1,28,1,266,38,304
2,9,14,0,1,28,1,128,33,161
2,9,14,10,1,28,1,116,40,156
2,9,14,20,1,29,1,99,42,141
2,9,14,30,1,29,1,96,42,138
2,9,14,40,1,29,1,83,46,129
2,9,14,50,1,29,1,69,47,116
2,9,15,0,1,29,1,77,40,117
2,9,15,10,1,30,1,72,44,116
2,9,15,20,1,30,1,71,39,110
2,9,15,30,1,30,1,93,66,159
2,9,15,40,1,30,1,143,179,322
2,9,15,50,1,30,1,168,219,387
2,9,16,0,1,30,1,101,139,240
2,9,16,10,1,30,1,97,119,216
2,9,16,20,1,30,1,75,71,146
2,9,16,30,1,30,1,72,72,144
2,9,16,40,1,31,1,79,53,132
2,9,16,50,1,31,1,76,61,137
2,9,17,0,1,31,1,80,52,132
2,9,17,10,1,31,1,75,53,128
2,9,17,20,1,31,1,76,53,129
2,9,17,30,1,31,1,84,91,175
2,9,17,40,1,31,1,77,237,314
2,9,17,50,1,31,1,103,261,364
2,9,18,0,1,31,1,81,190,271
2,9,18,10,1,31,1,81,137,218
2,9,18,20,1,31,1,91,98,189
2,9,18,30,1,31,1,101,77,178
2,9,18,40,1,31,1,189,63,252
2,9,18,50,1,31,1,174,60,234
2,9,19,0,1,30,1,131,60,191
2,9,19,10,1,30,1,111,65,176
2,9,19,20,1,30,1,93,67,160
2,9,19,30,1,30,1,95,65,160
2,9,19,40,1,30,1,86,63,149
2,9,19,50,1,30,1,78,66,144
2,9,20,0,1,29,1,81,70,151
2,9,20,10,1,29,1,87,64,151
2,9,20,20,1,29,1,70,71,141
2,9,20,30,1,29,1,59,83,142
2,9,20,40,1,29,1,57,200,257
2,9,20,50,1,29,1,60,237,297
2,9,21,0,1,28,1,53,182,235
2,9,21,10,1,28,1,50,131,181
2,9,21,20,1,28,1,30,95,125
2,9,21,30,1,28,1,21,66,87
2,9,21,40,1,28,1,18,72,90
2,9,21,50,1,28,1,15,80,95
2,9,22,0,1,27,1,16,92,108
2,9,22,10,1,27,1,17,80,97
2,9,22,20,1,27,1,18,46,64
2,9,22,30,1,27,1,15,36,51
2,9,22,40,1,27,1,13,19,32
2,9,22,50,1,27,1,10,12,22
2,9,23,0,1,26,1,11,13,24
2,9,23,10,1,26,1,8,14,22
2,9,23,20,1,26,1,4,8,12
2,9,23,30,1,26,1,2,10,12
2,9,23,40,1,26,1,3,10,13
2,9,23,50,1,26,1,2,5,7
2,10,0,0,1,21,1,4,1,5
2,10,0,10,1,21,1,2,2,4
2,10,0,20,1,21,1,3,3,6
2,10,0,30,1,21,1,2,1,3
2,10,0,40,1,21,1,2,0,2
2,10,0,50,1,21,1,0,0,0
2,10,1,0,1,21,1,0,0,0
2,10,1,10,1,21,1,0,2,2
2,10,1,20,1,21,1,2,2,4
2,10,1,30,1,21,1,1,2,3
2,10,1,40,1,21,1,0,1,1
2,10,1,50,1,21,1,2,1,3
2,10,2,0,1,21,1,2,0,2
2,10,2,10,1,21,1,2,2,4
2,10,2,20,1,21,1,1,2,3
2,10,2,30,1,21,1,2,0,2
2,10,2,40,1,21,1,0,1,1
2,10,2,50,1,20,1,0,1,1
2,10,3,0,1,20,1,0,2,2
2,10,3,10,1,20,1,1,0,1
2,10,3,20,1,20,1,1,1,2
2,10,3,30,1,20,1,1,0,1
2,10,3,40,1,20,1,2,1,3
2,10,3,50,1,20,1,0,1,1
2,10,4,0,1,20,1,0,0,0
2,10,4,10,1,20,1,1,2,3
2,10,4,20,1,20,1,1,2,3
2,10,4,30,1,20,1,0,0,0
2,10,4,40,1,21,1,2,1,3
2,10,4,50,1,21,1,0,0,0
2,10,5,0,1,21,1,2,1,3
2,10,5,10,1,21,1,1,2,3
2,10,5,20,1,21,1,0,1,1
2,10,5,30,1,21,1,1,2,3
2,10,5,40,1,21,1,2,2,4
2,10,5,50,1,22,1,5,2,7
2,10,6,0,1,22,1,4,4,8
2,10,6,10,1,22,1,3,2,5
2,10,6,20,1,22,1,5,3,8
2,10,6,30,1,22,1,5,4,9
2,10,6,40,1,22,1,13,2,15
2,10,6,50,1,22,1,43,0,43
2,10,7,0,1,22,1,65,4,69
2,10,7,10,1,23,1,92,0,92
2,10,7,20,1,23,1,117,1,118
2,10,7,30,1,23,1,332,0,332
2,10,7,40,1,23,1,571,5,576
2,10,7,50,1,23,1,566,3,569
2,10,8,0,1,23,1,303,7,310
2,10,8,10,1,23,1,143,8,151
2,10,8,20,1,23,1,94,8,102
2,10,8,30,1,24,1,86,11,97
2,10,8,40,1,24,1,73,14,87
2,10,8,50,1,24,1,83,12,95
2,10,9,0,1,24,1,91,17,108
2,10,9,10,1,24,1,79,19,98
2,10,9,20,1,24,1,156,28,184
2,10,9,30,1,24,1,204,37,241
2,10,9,40,1,24,1,282,115,397
2,10,9,50,1,24,1,211,184,395
2,10,10,0,1,24,1,118,151,269
2,10,10,10,1,25,1,87,95,182
2,10,10,20,1,25,1,80,65,145
2,10,10,30,1,25,1,70,53,123
2,10,10,40,1,25,1,61,51,112
2,10,10,50,1,25,1,70,40,110
2,10,11,0,1,25,1,66,42,108
2,10,11,10,1,25,1,68,39,107
2,10,11,20,1,25,1,64,44,108
2,10,11,30,1,26,1,78,76,154
2,10,11,40,1,26,1,75,218,293
2,10,11,50,1,26,1,64,270,334
2,10,12,0,1,26,1,58,235,293
2,10,12,10,1,26,1,60,172,232
2,10,12,20,1,26,1,57,111,168
2,10,12,30,1,27,1,65,91,156
2,10,12,40,1,27,1,55,59,114
2,10,12,50,1,27,1,61,47,108
2,10,13,0,1,27,1,67,31,98
2,10,13,10,1,27,1,67,29,96
2,10,13,20,1,27,1,88,32,120
2,10,13,30,1,28,1,168,36,204
2,10,13,40,1,28,1,261,40,301
2,10,13,50,1,28,1,274,34,308
2,10,14,0,1,28,1,125,30,155
2,10,14,10,1,28,1,119,36,155
2,10,14,20,1,29,1,94,42,136
2,10,14,30,1,29,1,77,39,116
2,10,14,40,1,29,1,88,46,134
2,10,14,50,1,29,1,78,42,120
2,10,15,0,1,29,1,66,40,106
2,10,15,10,1,30,1,73,38,111
2,10,15,20,1,30,1,83,41,124
2,10,15,30,1,30,1,83,63,146
2,10,15,40,1,30,1,132,191,323
